Transation_ID,Customer_ID,Product_ID,Product_Brand,Product_Description,Product_Amount
125539,339,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
125540,40,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
125541,41,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
125542,42,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
125543,43,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
125544,44,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
125545,45,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
125546,46,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
125547,47,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
125548,48,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
125549,49,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
125550,50,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
125551,51,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
125552,52,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
125553,53,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
125554,54,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
125555,55,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
125556,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
125557,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
125558,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
125559,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
125560,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
125561,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
125562,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
125563,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
125564,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
125565,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
125566,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
125567,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
125568,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
125569,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
125570,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
125571,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
125572,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
125573,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
125574,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
125575,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
125576,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
125577,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
125578,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
125579,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
125580,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
125581,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
125582,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
125583,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
125584,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
125585,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
125586,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
125587,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
125588,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
125589,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
125590,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
125591,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
125592,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
125593,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
125594,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
125595,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
125596,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
125597,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
125598,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
125599,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
125600,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
125601,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
125602,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
125603,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
125604,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
125605,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
125606,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
125607,7,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
125608,8,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
125609,9,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
125610,10,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
125611,11,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
125612,12,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
125613,13,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
125614,14,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
125615,15,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
125616,16,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
125617,17,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
125618,18,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
125619,19,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
125620,20,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
125621,21,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
125622,22,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
125623,23,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
125624,24,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
125625,25,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
125626,26,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
125627,27,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
125628,28,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
125629,29,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
125630,30,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
125631,31,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
125632,32,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
125633,33,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
125634,34,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
125635,35,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
125636,36,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
125637,37,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
125638,38,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
125639,39,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
125640,40,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
125641,41,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
125642,42,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
125643,43,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
125644,44,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
125645,45,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
125646,46,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
125647,47,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
125648,48,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
125649,49,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
125650,50,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
125651,51,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
125652,52,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
125653,53,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
125654,54,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
125655,55,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
125656,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
125657,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
125658,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
125659,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
125660,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
125661,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
125662,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
125663,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
125664,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
125665,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
125666,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
125667,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
125668,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
125669,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
125670,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
125671,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
125672,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
125673,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
125674,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
125675,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
125676,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
125677,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
125678,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
125679,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
125680,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
125681,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
125682,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
125683,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
125684,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
125685,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
125686,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
125687,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
125688,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
125689,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
125690,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
125691,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
125692,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
125693,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
125694,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
125695,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
125696,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
125697,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
125698,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
125699,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
125700,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
125701,101,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
125702,102,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
125703,103,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
125704,104,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
125705,105,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
125706,106,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
125707,107,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
125708,108,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
125709,109,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
125710,110,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
125711,111,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
125712,112,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
125713,113,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
125714,114,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
125715,115,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
125716,116,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
125717,117,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
125718,118,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
125719,119,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
125720,120,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
125721,121,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
125722,122,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
125723,123,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
125724,124,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
125725,125,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
125726,126,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
125727,127,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
125728,128,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
125729,129,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
125730,130,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
125731,131,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
125732,132,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
125733,133,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
125734,134,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
125735,135,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
125736,136,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
125737,137,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
125738,138,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
125739,139,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
125740,140,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
125741,141,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
125742,142,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
125743,143,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
125744,144,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
125745,145,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
125746,146,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
125747,147,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
125748,148,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
125749,149,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
125750,150,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
125751,151,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
125752,152,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
125753,153,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
125754,154,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
125755,155,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
125756,156,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
125757,157,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
125758,158,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
125759,159,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
125760,160,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
125761,161,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
125762,162,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
125763,163,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
125764,164,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
125765,165,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
125766,166,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
125767,167,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
125768,168,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
125769,169,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
125770,170,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
125771,171,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
125772,172,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
125773,173,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
125774,174,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
125775,175,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
125776,176,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
125777,177,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
125778,178,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
125779,179,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
125780,180,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
125781,181,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
125782,182,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
125783,183,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
125784,184,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
125785,185,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
125786,186,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
125787,187,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
125788,188,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
125789,189,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
125790,190,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
125791,191,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
125792,192,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
125793,193,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
125794,194,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
125795,195,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
125796,196,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
125797,197,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
125798,198,98000,NOKIA ,Nokia Lumia 830 orange,12000
